audit,count,course_id,created,credit,cumulative_count,date,honor,masters,professional,verified
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124834,0,5,2019-10-26,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123659,0,5,2019-10-27,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122538,0,5,2019-10-28,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124944,0,5,2019-10-29,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124639,0,5,2019-10-30,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123456,0,5,2019-10-31,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122215,0,5,2019-11-01,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124639,0,5,2019-11-02,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123456,0,5,2019-11-03,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122334,0,5,2019-11-04,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124749,0,5,2019-11-05,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123609,0,5,2019-11-06,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122447,0,5,2019-11-07,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124858,0,5,2019-11-08,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123724,0,5,2019-11-09,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123405,0,5,2019-11-10,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122249,0,5,2019-11-11,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124702,0,5,2019-11-12,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123521,0,5,2019-11-13,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122405,0,5,2019-11-14,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124812,0,5,2019-11-15,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123636,0,5,2019-11-16,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122513,0,5,2019-11-17,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124921,0,5,2019-11-18,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123751,0,5,2019-11-19,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123431,0,5,2019-11-20,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122309,0,5,2019-11-21,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124726,0,5,2019-11-22,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123544,0,5,2019-11-23,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122425,0,5,2019-11-24,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124835,0,5,2019-11-25,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123700,0,5,2019-11-26,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122539,0,5,2019-11-27,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124944,0,5,2019-11-28,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123817,0,5,2019-11-29,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123457,0,5,2019-11-30,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124640,0,5,2019-12-01,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123457,0,5,2019-12-02,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122334,0,5,2019-12-03,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124749,0,5,2019-12-04,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123610,0,5,2019-12-05,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122447,0,5,2019-12-06,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124859,0,5,2019-12-07,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123725,0,5,2019-12-08,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122559,0,5,2019-12-09,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122249,0,5,2019-12-10,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124703,0,5,2019-12-11,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123521,0,5,2019-12-12,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122406,0,5,2019-12-13,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124812,0,5,2019-12-14,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123636,0,5,2019-12-15,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122514,0,5,2019-12-16,0,0,0,0
